onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	80.847	141582	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1130M
80.847	1.016	182003	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1130M
81.863	11.803	182511	PROB	11775	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 5, 7]	14	PAL1	0	R1130M
93.666	9.596	188412	PROB	9596	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 2, 4]	8	PAL1	0	R1130M
103.262	60.407	193210	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1130M
163.669	10.446	223412	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1130M
174.115	0.984	228634	STUDY_ORIENT	n/a	1	1	BEAK	n/a	MOOSE	BEAK	1	[0, 0, 0]	-999	PAL1	0	R1130M
175.099	5.034	229126	STUDY_PAIR	n/a	1	1	BEAK	n/a	MOOSE	BEAK	1	[0, 0, 0]	-999	PAL1	0	R1130M
180.133	1.017	231643	STUDY_ORIENT	n/a	2	6	STOVE	n/a	ROAD	STOVE	1	[0, 0, 0]	-999	PAL1	0	R1130M
181.15	5.034	232152	STUDY_PAIR	n/a	2	6	STOVE	n/a	ROAD	STOVE	1	[0, 0, 0]	-999	PAL1	0	R1130M
186.184	0.767	234668	STUDY_ORIENT	n/a	3	5	RAT	n/a	RAT	STOOL	1	[0, 0, 0]	-999	PAL1	0	R1130M
186.951	5.034	235052	STUDY_PAIR	n/a	3	5	RAT	n/a	RAT	STOOL	1	[0, 0, 0]	-999	PAL1	0	R1130M
191.985	0.917	237569	STUDY_ORIENT	n/a	4	2	PEAR	n/a	PEAR	ROPE	1	[0, 0, 0]	-999	PAL1	0	R1130M
192.902	5.034	238027	STUDY_PAIR	n/a	4	2	PEAR	n/a	PEAR	ROPE	1	[0, 0, 0]	-999	PAL1	0	R1130M
197.936	0.951	240544	STUDY_ORIENT	n/a	5	3	CHEEK	MOUSE	SKUNK	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1130M
198.887	5.034	241020	STUDY_PAIR	n/a	5	3	CHEEK	MOUSE	SKUNK	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1130M
