onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	67.936	338664	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1162N
67.936	1.015	406599	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1162N
68.951	3.85	407614	PROB	3830	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 6, 2]	14	PAL1	1	R1162N
72.801	2.384	411464	PROB	2363	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 3, 7]	15	PAL1	1	R1162N
75.185	3.15	413848	PROB	3131	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 3, 8]	17	PAL1	1	R1162N
78.335	4.134	416998	PROB	4101	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 9, 8]	22	PAL1	1	R1162N
82.469	3.034	421132	PROB	2999	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 4, 6]	18	PAL1	1	R1162N
85.503	2.429	424166	PROB	2429	-999	-999	n/a	n/a	n/a	n/a	-1	[3, 7, 1]	13	PAL1	1	R1162N
87.932	46.438	426595	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1162N
134.37	10.441	473032	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
144.811	0.95	483473	STUDY_ORIENT	n/a	1	1	OAK	n/a	STORE	OAK	1	[0, 0, 0]	-999	PAL1	1	R1162N
145.761	5.034	484423	STUDY_PAIR	n/a	1	1	OAK	n/a	STORE	OAK	1	[0, 0, 0]	-999	PAL1	1	R1162N
150.795	0.8	489457	STUDY_ORIENT	n/a	2	2	RICE	n/a	RICE	STOOL	1	[0, 0, 0]	-999	PAL1	1	R1162N
151.595	5.034	490257	STUDY_PAIR	n/a	2	2	RICE	n/a	RICE	STOOL	1	[0, 0, 0]	-999	PAL1	1	R1162N
156.629	0.766	495291	STUDY_ORIENT	n/a	3	3	VAN	n/a	VAN	HEN	1	[0, 0, 0]	-999	PAL1	1	R1162N
157.395	5.018	496057	STUDY_PAIR	n/a	3	3	VAN	n/a	VAN	HEN	1	[0, 0, 0]	-999	PAL1	1	R1162N
162.413	0.95	501075	STUDY_ORIENT	n/a	4	6	LAMP	STICK	LAMP	STICK	1	[0, 0, 0]	-999	PAL1	1	R1162N
163.363	5.034	502025	STUDY_PAIR	n/a	4	6	LAMP	STICK	LAMP	STICK	1	[0, 0, 0]	-999	PAL1	1	R1162N
168.397	0.884	507059	STUDY_ORIENT	n/a	5	5	JUDGE	JAIL	JUDGE	JAIL	1	[0, 0, 0]	-999	PAL1	1	R1162N
169.281	5.034	507942	STUDY_PAIR	n/a	5	5	JUDGE	JAIL	JUDGE	JAIL	1	[0, 0, 0]	-999	PAL1	1	R1162N
174.315	0.983	512976	STUDY_ORIENT	n/a	6	4	MAP	TREE	MAP	WOLF	1	[0, 0, 0]	-999	PAL1	1	R1162N
175.298	4.018	513959	STUDY_PAIR	n/a	6	4	MAP	TREE	MAP	WOLF	1	[0, 0, 0]	-999	PAL1	1	R1162N
179.316	0.999	517977	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1162N
180.315	0.017	518976	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
180.332	4.267	518993	PROB	4245	-999	-999	n/a	n/a	n/a	n/a	1	[7, 6, 6]	19	PAL1	1	R1162N
184.599	7.068	523260	PROB	7033	-999	-999	n/a	n/a	n/a	n/a	1	[7, 8, 6]	21	PAL1	1	R1162N
191.667	4.317	530328	PROB	4293	-999	-999	n/a	n/a	n/a	n/a	1	[9, 4, 8]	22	PAL1	1	R1162N
195.984	2.467	534645	PROB	2448	-999	-999	n/a	n/a	n/a	n/a	1	[2, 3, 7]	12	PAL1	1	R1162N
198.451	2.501	537112	PROB	2501	-999	-999	n/a	n/a	n/a	n/a	1	[5, 7, 3]	15	PAL1	1	R1162N
200.952	0.016	539613	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1162N
200.968	0.0	539629	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
200.968	0.017	539629	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
200.985	1.017	539646	TEST_ORIENT	n/a	1	1	OAK	n/a	STORE	OAK	1	[0, 0, 0]	-999	PAL1	1	R1162N
202.002	0.0	540663	TEST_PROBE	n/a	1	1	OAK	n/a	STORE	OAK	1	[0, 0, 0]	-999	PAL1	1	R1162N
202.002	4.945	540663	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
206.947	0.072	545608	REC_EVENT	4945	1	1	OAK	<>	STORE	OAK	1	[0, 0, 0]	-999	PAL1	1	R1162N
207.019	0.017	545680	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
207.036	0.851	545697	TEST_ORIENT	n/a	2	2	RICE	n/a	RICE	STOOL	1	[0, 0, 0]	-999	PAL1	1	R1162N
207.887	0.0	546548	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
207.887	4.829	546548	TEST_PROBE	n/a	2	2	RICE	n/a	RICE	STOOL	1	[0, 0, 0]	-999	PAL1	1	R1162N
212.716	0.187	551377	REC_EVENT	4829	2	2	RICE	<>	RICE	STOOL	1	[0, 0, 0]	-999	PAL1	1	R1162N
212.903	0.017	551564	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
212.92	0.8	551581	TEST_ORIENT	n/a	3	3	VAN	n/a	VAN	HEN	1	[0, 0, 0]	-999	PAL1	1	R1162N
213.72	0.0	552381	TEST_PROBE	n/a	3	3	VAN	n/a	VAN	HEN	1	[0, 0, 0]	-999	PAL1	1	R1162N
213.72	4.829	552381	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
218.549	0.188	557210	REC_EVENT	4829	3	3	VAN	<>	VAN	HEN	1	[0, 0, 0]	-999	PAL1	1	R1162N
218.737	0.017	557398	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
218.754	0.983	557415	TEST_ORIENT	n/a	6	4	MAP	TREE	MAP	WOLF	1	[0, 0, 0]	-999	PAL1	1	R1162N
219.737	0.001	558398	TEST_PROBE	n/a	6	4	MAP	TREE	MAP	WOLF	1	[0, 0, 0]	-999	PAL1	1	R1162N
219.738	2.457	558399	REC_START	n/a	6	-999	n/a	TREE	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
222.195	2.551	560856	REC_EVENT	2457	6	4	MAP	TREE	MAP	WOLF	1	[0, 0, 0]	-999	PAL1	1	R1162N
224.746	0.009	563407	REC_END	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1162N
