onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	188.534	621	INSTRUCT_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1392N
188.534	2.768	189149	INSTRUCT_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1392N
191.302	13.612	191917	MIC TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1392N
204.914	0.013	205528	MIC TEST_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1392N
204.927	0.0	205541	TRIAL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1392N
204.927	0.0	205541	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
204.927	4.661	205541	WAITING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
209.588	0.0	210202	WAITING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
209.588	10.43	210202	COUNTDOWN_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
220.018	0.0	220632	ORIENT_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
220.018	0.672	220632	COUNTDOWN_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
220.69	0.001	221304	ORIENT_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
220.691	1.182	221305	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1392N
221.873	4.035	222486	STUDY_PAIR	n/a	1	3	n/a	LOCK	TONGUE	CAMEL	-1	[0, 0, 0]	-999	PAL1	0	R1392N
225.908	0.603	226521	STUDY_PAIR_OFF	n/a	1	3	n/a	LOCK	TONGUE	CAMEL	-1	[0, 0, 0]	-999	PAL1	0	R1392N
