onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	123260	INSTRUCT_VIDEO_ON	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1207J
0.0	5.446	123260	INSTRUCT_VIDEO_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1207J
5.446	0.0	128706	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1207J
5.446	90.235	128706	MIC_TEST	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1207J
95.681	12.795	218941	PRACTICE_TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1207J
108.476	0.007	231736	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1207J
108.483	0.265	231743	PRACTICE_ORIENT	n/a	1	3	TONGUE	WAGON	TONGUE	WAGON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
108.748	0.635	232008	PRACTICE_ORIENT_OFF	n/a	1	3	TONGUE	WAGON	TONGUE	WAGON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
109.383	4.017	232643	PRACTICE_PAIR	n/a	1	3	TONGUE	WAGON	TONGUE	WAGON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
113.4	1.017	236660	PRACTICE_PAIR_OFF	n/a	1	3	TONGUE	WAGON	TONGUE	WAGON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
114.417	0.266	237677	PRACTICE_ORIENT	n/a	2	2	CHEST	WATCH	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1207J
114.683	0.568	237943	PRACTICE_ORIENT_OFF	n/a	2	2	CHEST	WATCH	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1207J
115.251	4.016	238511	PRACTICE_PAIR	n/a	2	2	CHEST	WATCH	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1207J
119.267	1.017	242527	PRACTICE_PAIR_OFF	n/a	2	2	CHEST	WATCH	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1207J
120.284	0.266	243544	PRACTICE_ORIENT	n/a	3	1	CAMEL	IRON	CAMEL	ATTIC	-1	[0, 0, 0]	-999	PAL1	0	R1207J
120.55	0.701	243810	PRACTICE_ORIENT_OFF	n/a	3	1	CAMEL	IRON	CAMEL	ATTIC	-1	[0, 0, 0]	-999	PAL1	0	R1207J
121.251	4.018	244511	PRACTICE_PAIR	n/a	3	1	CAMEL	IRON	CAMEL	ATTIC	-1	[0, 0, 0]	-999	PAL1	0	R1207J
125.269	1.016	248529	PRACTICE_PAIR_OFF	n/a	3	1	CAMEL	IRON	CAMEL	ATTIC	-1	[0, 0, 0]	-999	PAL1	0	R1207J
126.285	0.266	249545	PRACTICE_ORIENT	n/a	4	6	COTTON	WAGON	BEAM	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
126.551	0.601	249811	PRACTICE_ORIENT_OFF	n/a	4	6	COTTON	WAGON	BEAM	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
127.152	4.017	250412	PRACTICE_PAIR	n/a	4	6	COTTON	WAGON	BEAM	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
131.169	1.017	254428	PRACTICE_PAIR_OFF	n/a	4	6	COTTON	WAGON	BEAM	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1207J
132.186	0.267	255445	PRACTICE_ORIENT	n/a	5	5	FLOOD	WATCH	RHINO	FLOOD	-1	[0, 0, 0]	-999	PAL1	0	R1207J
