onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	59.596	262191	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1066P
59.596	1.016	291987	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1066P
60.612	7.768	292495	PROB	7744.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 6, 7]	20	PAL1	0	R1066P
68.38	2.534	296379	PROB	2512.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 7, 3]	16	PAL1	0	R1066P
70.914	2.634	297646	PROB	2602.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 2, 4]	11	PAL1	0	R1066P
73.548	2.483	298963	PROB	2455.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 3, 4]	13	PAL1	0	R1066P
76.031	2.218	300204	PROB	2189.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 3, 6]	16	PAL1	0	R1066P
78.249	3.067	301313	PROB	3067.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[4, 2, 2]	8	PAL1	0	R1066P
81.316	86.783	302847	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1066P
168.099	10.452	346236	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
178.551	0.275	351462	STUDY_ORIENT	n/a	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
179.552	4.0	351962	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
184.586	0.275	354479	STUDY_ORIENT	n/a	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
185.553	4.0	354963	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
190.587	0.275	357480	STUDY_ORIENT	n/a	n/a	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
191.537	4.0	357954	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
196.555	0.275	360463	STUDY_ORIENT	n/a	n/a	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
197.522	4.0	360947	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
202.556	0.275	363464	STUDY_ORIENT	n/a	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
203.539	4.0	363955	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
208.557	0.275	366464	STUDY_ORIENT	n/a	n/a	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
209.474	4.0	366923	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
213.492	0.999	368931	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1066P
214.491	0.017	369431	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
214.508	3.368	369439	PROB	3336.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 9]	19	PAL1	0	R1066P
217.876	2.517	371123	PROB	2488.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[1, 2, 4]	7	PAL1	0	R1066P
220.393	2.534	372382	PROB	2507.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[6, 3, 8]	17	PAL1	0	R1066P
222.927	2.333	373649	PROB	2301.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[9, 9, 2]	21	PAL1	0	R1066P
225.26	2.351	374815	PROB	2328.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[3, 6, 1]	10	PAL1	0	R1066P
227.611	1.817	375991	PROB	1785.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 4]	13	PAL1	0	R1066P
229.428	2.749	376899	PROB	2727.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 8]	18	PAL1	0	R1066P
232.177	3.547	378273	PROB	3547.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[3, 2, 7]	12	PAL1	0	R1066P
235.724	0.005	380047	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1066P
235.729	0.0	380049	MATH_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
235.729	0.017	380049	TEST_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
235.746	0.275	380058	TEST_ORIENT	n/a	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
236.579	4.0	380474	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
236.58	1.968	380475	REC_START	n/a	n/a	1	-999	n/a	SCHOOL	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
238.548	3.041	381459	REC_EVENT	1968.0	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
241.589	0.008	382979	REC_END	n/a	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
241.597	0.275	382983	TEST_ORIENT	n/a	n/a	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
242.497	4.0	383433	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
242.497	5.015	383433	REC_START	n/a	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
247.512	0.003	385941	REC_EVENT	5015.0	n/a	4	2	FROG	<>	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
247.515	0.016	385942	REC_END	n/a	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
247.531	0.275	385950	TEST_ORIENT	n/a	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
248.365	4.0	386367	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
248.365	1.636	386367	REC_START	n/a	n/a	5	-999	n/a	SHIP	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
250.001	1.125	387185	REC_EVENT	1636.0	n/a	5	3	DOCK	DOCK	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
251.126	2.256	387747	REC_EVENT	2761.0	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
253.382	0.017	388875	REC_END	n/a	n/a	5	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
253.399	0.275	388884	TEST_ORIENT	n/a	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
254.299	4.0	389334	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
254.3	2.277	389334	REC_START	n/a	n/a	2	-999	n/a	COUCH	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
256.577	2.731	390473	REC_EVENT	2277.0	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
259.308	0.009	391838	REC_END	n/a	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
259.317	0.275	391843	TEST_ORIENT	n/a	n/a	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
260.149	4.0	392259	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
260.15	5.008	392259	REC_START	n/a	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
265.158	0.001	394763	REC_END	n/a	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
265.159	0.008	394764	REC_EVENT	5009.0	n/a	3	5	CHEEK	<>	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
265.167	0.275	394768	TEST_ORIENT	n/a	n/a	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
266.051	4.0	395210	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
266.051	5.015	395210	REC_START	n/a	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
271.066	0.002	397717	REC_EVENT	5015.0	n/a	6	6	CLAY	<>	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
271.068	7.704	397718	REC_END	n/a	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
278.772	10.451	401570	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
289.223	0.275	406795	STUDY_ORIENT	n/a	n/a	1	3	TOE	n/a	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
290.223	4.0	407295	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	3	TOE	n/a	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
295.257	0.275	409812	STUDY_ORIENT	n/a	n/a	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
296.191	4.0	410279	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
301.225	0.275	412796	STUDY_ORIENT	n/a	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
302.124	4.0	413245	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
307.142	0.275	415754	STUDY_ORIENT	n/a	n/a	4	6	EGG	n/a	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
307.943	4.0	416154	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	4	6	EGG	n/a	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
312.977	0.275	418671	STUDY_ORIENT	n/a	n/a	5	5	HEART	n/a	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
313.944	4.0	419155	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	5	5	HEART	n/a	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
318.962	0.275	421664	STUDY_ORIENT	n/a	n/a	6	4	BEAR	n/a	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
319.895	4.0	422130	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	6	4	BEAR	n/a	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
323.896	1.0	424131	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[-999, -999, -999]	-999	PAL1	0	R1066P
324.896	0.017	424631	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
324.913	3.1	424639	PROB	3074.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[4, 2, 4]	10	PAL1	0	R1066P
328.013	3.0	426189	PROB	2974.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[4, 9, 7]	20	PAL1	0	R1066P
331.013	2.034	427689	PROB	2014.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[9, 3, 2]	14	PAL1	0	R1066P
333.047	1.668	428706	PROB	1637.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[5, 5, 3]	13	PAL1	0	R1066P
334.715	4.667	429540	PROB	4641.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[2, 3, 3]	8	PAL1	0	R1066P
339.382	3.201	431873	PROB	3174.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[2, 8, 1]	11	PAL1	0	R1066P
342.583	2.221	433474	PROB	2221.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[1, 6, 1]	8	PAL1	0	R1066P
344.804	0.013	434584	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[-999, -999, -999]	-999	PAL1	0	R1066P
344.817	0.0	434591	MATH_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
344.817	0.016	434591	TEST_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
344.833	0.275	434599	TEST_ORIENT	n/a	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
345.834	4.0	435099	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
345.834	2.001	435099	REC_START	n/a	n/a	3	-999	n/a	CAVE	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
347.835	3.016	436099	REC_EVENT	2001.0	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
350.851	0.017	437607	REC_END	n/a	n/a	3	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
350.868	0.275	437616	TEST_ORIENT	n/a	n/a	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
