onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	91.236	74383	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1042M
91.236	1.016	119997	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1042M
92.252	4.218	120504	PROB	4185	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 6, 4]	12	PAL1	0	R1042M
96.47	2.7	122613	PROB	2671	-999	-999	n/a	n/a	n/a	n/a	-1	[1, 6, 9]	16	PAL1	0	R1042M
99.17	2.034	123963	PROB	2011	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 2, 8]	12	PAL1	0	R1042M
101.204	2.134	124980	PROB	2113	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 6, 6]	18	PAL1	0	R1042M
103.338	4.367	126047	PROB	4346	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 8, 8]	25	PAL1	0	R1042M
107.705	3.05	128230	PROB	3019	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 6, 7]	15	PAL1	0	R1042M
110.755	2.945	129755	PROB	2945	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 3, 8]	20	PAL1	0	R1042M
113.7	54.761	131227	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1042M
168.461	10.442	158605	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1042M
178.903	0.917	163826	STUDY_ORIENT	n/a	1	1	STORM	FLUTE	STORM	FLUTE	1	[0, 0, 0]	-999	PAL1	0	R1042M
179.82	5.034	164284	STUDY_PAIR	n/a	1	1	STORM	FLUTE	STORM	FLUTE	1	[0, 0, 0]	-999	PAL1	0	R1042M
184.854	0.916	166801	STUDY_ORIENT	n/a	2	6	ROCK	SNOW	ROCK	SNOW	1	[0, 0, 0]	-999	PAL1	0	R1042M
185.77	5.035	167259	STUDY_PAIR	n/a	2	6	ROCK	SNOW	ROCK	SNOW	1	[0, 0, 0]	-999	PAL1	0	R1042M
190.805	0.933	169776	STUDY_ORIENT	n/a	3	3	PEACH	BRIDGE	PEACH	BRIDGE	1	[0, 0, 0]	-999	PAL1	0	R1042M
191.738	5.034	170242	STUDY_PAIR	n/a	3	3	PEACH	BRIDGE	PEACH	BRIDGE	1	[0, 0, 0]	-999	PAL1	0	R1042M
196.772	0.967	172759	STUDY_ORIENT	n/a	4	2	GOLD	STRAW	STRAW	GOLD	1	[0, 0, 0]	-999	PAL1	0	R1042M
197.739	5.034	173243	STUDY_PAIR	n/a	4	2	GOLD	STRAW	STRAW	GOLD	1	[0, 0, 0]	-999	PAL1	0	R1042M
202.773	1.001	175759	STUDY_ORIENT	n/a	5	5	BANK	DRUM	BANK	DRUM	1	[0, 0, 0]	-999	PAL1	0	R1042M
203.774	5.035	176260	STUDY_PAIR	n/a	5	5	BANK	DRUM	BANK	DRUM	1	[0, 0, 0]	-999	PAL1	0	R1042M
208.809	0.932	178777	STUDY_ORIENT	n/a	6	4	TEETH	SWAMP	TEETH	SWAMP	1	[0, 0, 0]	-999	PAL1	0	R1042M
209.741	4.001	179243	STUDY_PAIR	n/a	6	4	TEETH	SWAMP	TEETH	SWAMP	1	[0, 0, 0]	-999	PAL1	0	R1042M
213.742	1.0	181243	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1042M
214.742	0.017	181743	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1042M
214.759	3.468	181752	PROB	3438	-999	-999	n/a	n/a	n/a	n/a	1	[7, 9, 2]	18	PAL1	0	R1042M
218.227	2.901	183486	PROB	2882	-999	-999	n/a	n/a	n/a	n/a	1	[1, 9, 7]	17	PAL1	0	R1042M
221.128	2.084	184936	PROB	2053	-999	-999	n/a	n/a	n/a	n/a	1	[8, 2, 3]	13	PAL1	0	R1042M
223.212	1.9	185978	PROB	1865	-999	-999	n/a	n/a	n/a	n/a	1	[9, 1, 2]	12	PAL1	0	R1042M
225.112	2.4	186928	PROB	2380	-999	-999	n/a	n/a	n/a	n/a	1	[1, 9, 3]	13	PAL1	0	R1042M
227.512	1.768	188128	PROB	1749	-999	-999	n/a	n/a	n/a	n/a	1	[7, 3, 1]	11	PAL1	0	R1042M
229.28	3.0	189011	PROB	2981	-999	-999	n/a	n/a	n/a	n/a	1	[5, 7, 4]	16	PAL1	0	R1042M
232.28	3.109	190511	PROB	3109	-999	-999	n/a	n/a	n/a	n/a	1	[8, 8, 5]	21	PAL1	0	R1042M
