onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	68.744	160235	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1031M
68.744	1.017	194603	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1031M
69.761	4.851	195112	PROB	4823	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 5, 5]	12	PAL1	0	R1031M
74.612	5.319	197537	PROB	5299	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 4, 2]	11	PAL1	0	R1031M
79.931	6.118	200196	PROB	6093	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 5, 9]	16	PAL1	0	R1031M
86.049	3.399	203255	PROB	3399	-999	-999	n/a	n/a	n/a	n/a	-1	[1, 1, 7]	9	PAL1	0	R1031M
89.448	61.423	204954	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1031M
150.871	10.442	235663	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1031M
161.313	1.017	240883	STUDY_ORIENT	n/a	1	5	CHEEK	SUN	SUN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1031M
162.33	5.018	241392	STUDY_PAIR	n/a	1	5	CHEEK	SUN	SUN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1031M
167.348	0.85	243900	STUDY_ORIENT	n/a	2	4	BEAN	SIGN	BEAN	SIGN	1	[0, 0, 0]	-999	PAL1	0	R1031M
168.198	5.018	244325	STUDY_PAIR	n/a	2	4	BEAN	SIGN	BEAN	SIGN	1	[0, 0, 0]	-999	PAL1	0	R1031M
173.216	0.933	246834	STUDY_ORIENT	n/a	3	1	SPRING	LAWN	SPRING	LAWN	1	[0, 0, 0]	-999	PAL1	0	R1031M
174.149	5.018	247301	STUDY_PAIR	n/a	3	1	SPRING	LAWN	SPRING	LAWN	1	[0, 0, 0]	-999	PAL1	0	R1031M
179.167	0.817	249809	STUDY_ORIENT	n/a	4	2	SHIRT	n/a	SHIRT	CHIEF	1	[0, 0, 0]	-999	PAL1	0	R1031M
179.984	5.034	250218	STUDY_PAIR	n/a	4	2	SHIRT	n/a	SHIRT	CHIEF	1	[0, 0, 0]	-999	PAL1	0	R1031M
185.018	0.899	252734	STUDY_ORIENT	n/a	5	3	MOLE	PET	MOLE	PET	1	[0, 0, 0]	-999	PAL1	0	R1031M
185.917	5.019	253184	STUDY_PAIR	n/a	5	3	MOLE	PET	MOLE	PET	1	[0, 0, 0]	-999	PAL1	0	R1031M
190.936	0.816	255693	STUDY_ORIENT	n/a	6	6	BOOT	FLUTE	BOOT	FLUTE	1	[0, 0, 0]	-999	PAL1	0	R1031M
191.752	4.018	256101	STUDY_PAIR	n/a	6	6	BOOT	FLUTE	BOOT	FLUTE	1	[0, 0, 0]	-999	PAL1	0	R1031M
195.77	0.999	258110	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1031M
196.769	0.017	258609	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1031M
196.786	4.785	258618	PROB	4758	-999	-999	n/a	n/a	n/a	n/a	1	[3, 2, 5]	10	PAL1	0	R1031M
201.571	5.868	261010	PROB	5837	-999	-999	n/a	n/a	n/a	n/a	1	[8, 7, 8]	23	PAL1	0	R1031M
207.439	3.968	263944	PROB	3945	-999	-999	n/a	n/a	n/a	n/a	1	[9, 4, 7]	20	PAL1	0	R1031M
211.407	4.2	265928	PROB	4177	-999	-999	n/a	n/a	n/a	n/a	1	[3, 5, 7]	15	PAL1	0	R1031M
215.607	3.921	268027	PROB	3921	-999	-999	n/a	n/a	n/a	n/a	1	[1, 4, 8]	13	PAL1	0	R1031M
219.528	0.014	269988	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1031M
219.542	0.0	269995	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1031M
219.542	0.016	269995	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1031M
219.558	1.017	270003	TEST_ORIENT	n/a	3	1	SPRING	LAWN	SPRING	LAWN	1	[0, 0, 0]	-999	PAL1	0	R1031M
220.575	0.001	270511	TEST_PROBE	n/a	3	1	SPRING	LAWN	SPRING	LAWN	1	[0, 0, 0]	-999	PAL1	0	R1031M
220.576	2.046	270512	REC_START	n/a	3	-999	n/a	LAWN	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1031M
222.622	2.962	271535	REC_EVENT	2046	3	1	SPRING	LAWN	SPRING	LAWN	1	[0, 0, 0]	-999	PAL1	0	R1031M
225.584	0.008	273015	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1031M
225.592	0.801	273019	TEST_ORIENT	n/a	4	2	SHIRT	n/a	SHIRT	CHIEF	1	[0, 0, 0]	-999	PAL1	0	R1031M
