onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	67.943	583667	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1149N
67.943	1.016	651610	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1149N
68.959	9.701	652626	PROB	9678	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 7, 8]	21	PAL1	0	R1149N
78.66	4.201	662327	PROB	4168	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 9, 2]	21	PAL1	0	R1149N
82.861	5.703	666528	PROB	5703	-999	-999	n/a	n/a	n/a	n/a	-1	[1, 2, 8]	11	PAL1	0	R1149N
88.564	49.117	672231	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1149N
137.681	10.436	721349	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1149N
148.117	0.834	731785	STUDY_ORIENT	n/a	1	3	BEAN	n/a	HAT	BEAN	1	[0, 0, 0]	-999	PAL1	0	R1149N
148.951	5.034	732619	STUDY_PAIR	n/a	1	3	BEAN	n/a	HAT	BEAN	1	[0, 0, 0]	-999	PAL1	0	R1149N
153.985	0.833	737653	STUDY_ORIENT	n/a	2	4	SHEEP	n/a	DEER	SHEEP	1	[0, 0, 0]	-999	PAL1	0	R1149N
154.818	5.034	738486	STUDY_PAIR	n/a	2	4	SHEEP	n/a	DEER	SHEEP	1	[0, 0, 0]	-999	PAL1	0	R1149N
159.852	0.9	743520	STUDY_ORIENT	n/a	3	5	COUCH	TIP	PIT	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1149N
160.752	5.034	744420	STUDY_PAIR	n/a	3	5	COUCH	TIP	PIT	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1149N
165.786	1.017	749454	STUDY_ORIENT	n/a	4	2	ROSE	TOP	PEACH	ROSE	1	[0, 0, 0]	-999	PAL1	0	R1149N
166.803	5.034	750471	STUDY_PAIR	n/a	4	2	ROSE	TOP	PEACH	ROSE	1	[0, 0, 0]	-999	PAL1	0	R1149N
171.837	0.966	755505	STUDY_ORIENT	n/a	5	1	BENCH	TREE	BENCH	PIE	1	[0, 0, 0]	-999	PAL1	0	R1149N
172.803	5.034	756471	STUDY_PAIR	n/a	5	1	BENCH	TREE	BENCH	PIE	1	[0, 0, 0]	-999	PAL1	0	R1149N
