onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	66.087	102509	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1003P
66.087	1.016	135551	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1003P
67.103	5.467	136059	PROB	5432.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 6, 3]	16	PAL1	1	R1003P
72.57	7.152	138792	PROB	7126.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 5, 3]	15	PAL1	1	R1003P
79.722	3.867	142368	PROB	3845.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 8, 2]	19	PAL1	1	R1003P
83.589	6.155	144302	PROB	6155.0	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 6, 8]	20	PAL1	1	R1003P
89.744	62.368	147379	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1003P
152.112	10.442	178561	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
162.554	0.275	183782	STUDY_ORIENT	n/a	n/a	1	5	CLOCK	PASS	WHALE	CLOCK	1	[0, 0, 0]	-999	PAL1	1	R1003P
163.554	4.0	184282	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	5	CLOCK	PASS	WHALE	CLOCK	1	[0, 0, 0]	-999	PAL1	1	R1003P
168.572	0.275	186791	STUDY_ORIENT	n/a	n/a	2	4	SOUP	NUT	MULE	SOUP	1	[0, 0, 0]	-999	PAL1	1	R1003P
169.555	4.0	187282	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	4	SOUP	NUT	MULE	SOUP	1	[0, 0, 0]	-999	PAL1	1	R1003P
174.573	0.275	189791	STUDY_ORIENT	n/a	n/a	3	1	TIE	NECK	TIE	VASE	1	[0, 0, 0]	-999	PAL1	1	R1003P
175.573	4.0	190291	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	1	TIE	NECK	TIE	VASE	1	[0, 0, 0]	-999	PAL1	1	R1003P
180.591	0.275	192800	STUDY_ORIENT	n/a	n/a	4	6	HAT	PASS	HAWK	HAT	1	[0, 0, 0]	-999	PAL1	1	R1003P
181.524	4.0	193267	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	4	6	HAT	PASS	HAWK	HAT	1	[0, 0, 0]	-999	PAL1	1	R1003P
186.542	0.275	195775	STUDY_ORIENT	n/a	n/a	5	3	DART	PASS	BAND	DART	1	[0, 0, 0]	-999	PAL1	1	R1003P
187.36	4.0	196184	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	5	3	DART	PASS	BAND	DART	1	[0, 0, 0]	-999	PAL1	1	R1003P
192.394	0.275	198701	STUDY_ORIENT	n/a	n/a	6	2	RUG	TONGUE	CAGE	RUG	1	[0, 0, 0]	-999	PAL1	1	R1003P
193.261	4.0	199135	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	6	2	RUG	TONGUE	CAGE	RUG	1	[0, 0, 0]	-999	PAL1	1	R1003P
197.279	0.999	201144	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1003P
198.278	0.017	201643	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
198.295	3.734	201652	PROB	3713.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[4, 8, 1]	13	PAL1	1	R1003P
202.029	3.018	203519	PROB	2987.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[1, 1, 6]	8	PAL1	1	R1003P
205.047	12.488	205028	PROB	12488.0	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[9, 6, 5]	20	PAL1	1	R1003P
217.535	0.013	211271	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1003P
217.548	0.0	211278	MATH_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
217.548	0.017	211278	TEST_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
217.565	0.275	211286	TEST_ORIENT	n/a	n/a	3	1	TIE	NECK	TIE	VASE	1	[0, 0, 0]	-999	PAL1	1	R1003P
218.366	4.0	211687	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	3	1	TIE	NECK	TIE	VASE	1	[0, 0, 0]	-999	PAL1	1	R1003P
218.366	2.046	211687	REC_START	n/a	n/a	3	-999	n/a	NECK	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
220.412	2.971	212710	REC_EVENT	2046.0	n/a	3	1	TIE	NECK	TIE	VASE	1	[0, 0, 0]	-999	PAL1	1	R1003P
223.383	0.017	214195	REC_END	n/a	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
223.4	0.275	214204	TEST_ORIENT	n/a	n/a	6	2	RUG	TONGUE	CAGE	RUG	1	[0, 0, 0]	-999	PAL1	1	R1003P
224.3	4.0	214654	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	6	2	RUG	TONGUE	CAGE	RUG	1	[0, 0, 0]	-999	PAL1	1	R1003P
224.301	2.096	214654	REC_START	n/a	n/a	6	-999	n/a	TONGUE	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
226.397	2.912	215702	REC_EVENT	2096.0	n/a	6	2	RUG	TONGUE	CAGE	RUG	1	[0, 0, 0]	-999	PAL1	1	R1003P
229.309	0.009	217158	REC_END	n/a	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
229.318	0.275	217162	TEST_ORIENT	n/a	n/a	5	3	DART	PASS	BAND	DART	1	[0, 0, 0]	-999	PAL1	1	R1003P
230.235	4.0	217621	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	5	3	DART	PASS	BAND	DART	1	[0, 0, 0]	-999	PAL1	1	R1003P
230.235	1.536	217621	REC_START	n/a	n/a	5	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
231.771	3.481	218389	REC_EVENT	1536.0	n/a	5	3	DART	PASS	BAND	DART	1	[0, 0, 0]	-999	PAL1	1	R1003P
235.252	0.017	220129	REC_END	n/a	n/a	5	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
235.269	0.275	220138	TEST_ORIENT	n/a	n/a	2	4	SOUP	NUT	MULE	SOUP	1	[0, 0, 0]	-999	PAL1	1	R1003P
236.186	4.0	220596	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	2	4	SOUP	NUT	MULE	SOUP	1	[0, 0, 0]	-999	PAL1	1	R1003P
236.186	2.072	220596	REC_START	n/a	n/a	2	-999	n/a	NUT	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
238.258	2.945	221632	REC_EVENT	2072.0	n/a	2	4	SOUP	NUT	MULE	SOUP	1	[0, 0, 0]	-999	PAL1	1	R1003P
241.203	0.017	223105	REC_END	n/a	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
241.22	0.275	223113	TEST_ORIENT	n/a	n/a	1	5	CLOCK	PASS	WHALE	CLOCK	1	[0, 0, 0]	-999	PAL1	1	R1003P
242.054	4.0	223530	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	1	5	CLOCK	PASS	WHALE	CLOCK	1	[0, 0, 0]	-999	PAL1	1	R1003P
242.054	1.716	223530	REC_START	n/a	n/a	1	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
243.77	3.301	224388	REC_EVENT	1716.0	n/a	1	5	CLOCK	PASS	WHALE	CLOCK	1	[0, 0, 0]	-999	PAL1	1	R1003P
247.071	0.017	226038	REC_END	n/a	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
247.088	0.275	226047	TEST_ORIENT	n/a	n/a	4	6	HAT	PASS	HAWK	HAT	1	[0, 0, 0]	-999	PAL1	1	R1003P
247.955	4.0	226480	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	4	6	HAT	PASS	HAWK	HAT	1	[0, 0, 0]	-999	PAL1	1	R1003P
247.956	2.64	226481	REC_START	n/a	n/a	4	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
250.596	2.376	227801	REC_EVENT	2640.0	n/a	4	6	HAT	PASS	HAWK	HAT	1	[0, 0, 0]	-999	PAL1	1	R1003P
252.972	1.028	228989	REC_END	n/a	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1003P
254.0	10.441	229503	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	1	R1003P
264.441	0.275	234723	STUDY_ORIENT	n/a	n/a	1	5	BOAT	TUG	EEL	BOAT	2	[0, 0, 0]	-999	PAL1	1	R1003P
265.442	4.0	235223	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	5	BOAT	TUG	EEL	BOAT	2	[0, 0, 0]	-999	PAL1	1	R1003P
270.476	0.275	237740	STUDY_ORIENT	n/a	n/a	2	4	JAR	PASS	DOCK	JAR	2	[0, 0, 0]	-999	PAL1	1	R1003P
271.476	4.0	238240	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	4	JAR	PASS	DOCK	JAR	2	[0, 0, 0]	-999	PAL1	1	R1003P
276.493	0.275	240749	STUDY_ORIENT	n/a	n/a	3	3	DRESS	TOOL	HORN	DRESS	2	[0, 0, 0]	-999	PAL1	1	R1003P
277.294	4.0	241149	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	3	DRESS	TOOL	HORN	DRESS	2	[0, 0, 0]	-999	PAL1	1	R1003P
282.328	0.275	243666	STUDY_ORIENT	n/a	n/a	4	6	FARM	PASS	BALL	FARM	2	[0, 0, 0]	-999	PAL1	1	R1003P
283.195	4.0	244099	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	4	6	FARM	PASS	BALL	FARM	2	[0, 0, 0]	-999	PAL1	1	R1003P
288.229	0.275	246616	STUDY_ORIENT	n/a	n/a	5	1	FLEA	RUG	SHOE	FLEA	2	[0, 0, 0]	-999	PAL1	1	R1003P
289.146	4.0	247075	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	5	1	FLEA	RUG	SHOE	FLEA	2	[0, 0, 0]	-999	PAL1	1	R1003P
294.164	0.275	249584	STUDY_ORIENT	n/a	n/a	6	2	CRANE	TRAIN	CUP	CRANE	2	[0, 0, 0]	-999	PAL1	1	R1003P
295.114	4.0	250059	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	6	2	CRANE	TRAIN	CUP	CRANE	2	[0, 0, 0]	-999	PAL1	1	R1003P
299.132	0.999	252068	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[-999, -999, -999]	-999	PAL1	1	R1003P
300.131	0.017	252567	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	1	R1003P
300.148	3.868	252576	PROB	3836.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[2, 1, 8]	11	PAL1	1	R1003P
304.016	2.667	254509	PROB	2647.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[1, 1, 4]	6	PAL1	1	R1003P
306.683	5.501	255843	PROB	5477.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[5, 6, 3]	14	PAL1	1	R1003P
312.184	3.951	258593	PROB	3920.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[3, 1, 3]	7	PAL1	1	R1003P
316.135	2.483	260569	PROB	2456.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[1, 5, 4]	10	PAL1	1	R1003P
318.618	5.102	261810	PROB	5102.0	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[9, 2, 6]	17	PAL1	1	R1003P
