onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	9385	INSTRUCT_VIDEO_ON	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1297T
0.0	5.576	9385	INSTRUCT_VIDEO_OFF	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1297T
5.576	0.0	14961	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1297T
5.576	18.0	14961	MIC_TEST	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1297T
23.576	16.477	32960	PRACTICE_TRIAL	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	1	R1297T
40.053	0.004	49436	ENCODING_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	1	R1297T
40.057	0.266	49440	PRACTICE_ORIENT	n/a	n/a	1	1	CHEST	n/a	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	1	R1297T
40.323	0.684	49706	PRACTICE_ORIENT_OFF	n/a	n/a	1	1	CHEST	n/a	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	1	R1297T
41.007	4.018	50390	PRACTICE_PAIR	n/a	n/a	1	1	CHEST	n/a	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	1	R1297T
45.025	1.017	54408	PRACTICE_PAIR_OFF	n/a	n/a	1	1	CHEST	n/a	CHEST	WATCH	-1	[0, 0, 0]	-999	PAL1	1	R1297T
46.042	0.265	55425	PRACTICE_ORIENT	n/a	n/a	2	6	ATTIC	n/a	ATTIC	RING	-1	[0, 0, 0]	-999	PAL1	1	R1297T
46.307	0.752	55690	PRACTICE_ORIENT_OFF	n/a	n/a	2	6	ATTIC	n/a	ATTIC	RING	-1	[0, 0, 0]	-999	PAL1	1	R1297T
47.059	4.017	56442	PRACTICE_PAIR	n/a	n/a	2	6	ATTIC	n/a	ATTIC	RING	-1	[0, 0, 0]	-999	PAL1	1	R1297T
