onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	198.293	124550	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1185N
198.293	1.017	322836	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1185N
199.31	11.335	323853	PROB	11315	-999	-999	n/a	n/a	n/a	n/a	-1	[4, 6, 6]	16	PAL1	1	R1185N
210.645	3.867	335187	PROB	3836	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 6, 6]	20	PAL1	1	R1185N
214.512	11.177	339054	PROB	11177	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 7, 6]	18	PAL1	1	R1185N
225.689	57.704	350231	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1185N
283.393	10.45	407933	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1185N
293.843	0.9	418382	STUDY_ORIENT	n/a	1	3	CAKE	STAIR	CAKE	STAIR	1	[0, 0, 0]	-999	PAL1	1	R1185N
294.743	5.034	419282	STUDY_PAIR	n/a	1	3	CAKE	STAIR	CAKE	STAIR	1	[0, 0, 0]	-999	PAL1	1	R1185N
299.777	0.817	424316	STUDY_ORIENT	n/a	2	2	FORT	ROSE	FORT	ROSE	1	[0, 0, 0]	-999	PAL1	1	R1185N
300.594	5.034	425133	STUDY_PAIR	n/a	2	2	FORT	ROSE	FORT	ROSE	1	[0, 0, 0]	-999	PAL1	1	R1185N
305.628	0.983	430167	STUDY_ORIENT	n/a	3	1	SPONGE	BLUSH	SPONGE	BLUSH	1	[0, 0, 0]	-999	PAL1	1	R1185N
306.611	5.018	431150	STUDY_PAIR	n/a	3	1	SPONGE	BLUSH	SPONGE	BLUSH	1	[0, 0, 0]	-999	PAL1	1	R1185N
311.629	0.817	436168	STUDY_ORIENT	n/a	4	6	BARN	STAR	BARN	STAR	1	[0, 0, 0]	-999	PAL1	1	R1185N
312.446	5.034	436985	STUDY_PAIR	n/a	4	6	BARN	STAR	BARN	STAR	1	[0, 0, 0]	-999	PAL1	1	R1185N
317.48	0.9	442019	STUDY_ORIENT	n/a	5	5	ROPE	PLATE	ROPE	PLATE	1	[0, 0, 0]	-999	PAL1	1	R1185N
318.38	5.034	442919	STUDY_PAIR	n/a	5	5	ROPE	PLATE	ROPE	PLATE	1	[0, 0, 0]	-999	PAL1	1	R1185N
323.414	0.867	447952	STUDY_ORIENT	n/a	6	4	SHOE	n/a	SHOE	WORM	1	[0, 0, 0]	-999	PAL1	1	R1185N
324.281	4.018	448819	STUDY_PAIR	n/a	6	4	SHOE	n/a	SHOE	WORM	1	[0, 0, 0]	-999	PAL1	1	R1185N
328.299	0.999	452837	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1185N
329.298	0.017	453836	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1185N
329.315	4.251	453853	PROB	4230	-999	-999	n/a	n/a	n/a	n/a	1	[4, 3, 1]	8	PAL1	1	R1185N
333.566	5.251	458104	PROB	5227	-999	-999	n/a	n/a	n/a	n/a	1	[7, 9, 3]	19	PAL1	1	R1185N
338.817	4.651	463355	PROB	4616	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 4]	14	PAL1	1	R1185N
343.468	5.685	468006	PROB	5685	-999	-999	n/a	n/a	n/a	n/a	1	[4, 4, 7]	17	PAL1	1	R1185N
349.153	0.015	473690	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1185N
349.168	0.0	473705	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1185N
349.168	0.017	473705	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1185N
349.185	1.034	473722	TEST_ORIENT	n/a	3	1	SPONGE	BLUSH	SPONGE	BLUSH	1	[0, 0, 0]	-999	PAL1	1	R1185N
350.219	0.0	474756	TEST_PROBE	n/a	3	1	SPONGE	BLUSH	SPONGE	BLUSH	1	[0, 0, 0]	-999	PAL1	1	R1185N
350.219	2.182	474756	REC_START	n/a	3	-999	n/a	BLUSH	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1185N
352.401	2.835	476938	REC_EVENT	2182	3	1	SPONGE	BLUSH	SPONGE	BLUSH	1	[0, 0, 0]	-999	PAL1	1	R1185N
355.236	0.017	479773	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1185N
355.253	0.817	479790	TEST_ORIENT	n/a	2	2	FORT	ROSE	FORT	ROSE	1	[0, 0, 0]	-999	PAL1	1	R1185N
