onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	8296	INSTRUCT_VIDEO_ON	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	2	R1297T
0.0	5.454	8296	INSTRUCT_VIDEO_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	2	R1297T
5.454	0.0	13750	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	2	R1297T
5.454	21.5	13750	MIC_TEST	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	2	R1297T
26.954	17.1	35248	PRACTICE_TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
44.054	0.004	52347	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
44.058	0.268	52351	PRACTICE_ORIENT	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
44.326	0.549	52619	PRACTICE_ORIENT_OFF	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
44.875	4.017	53168	PRACTICE_PAIR	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
48.892	1.017	57185	PRACTICE_PAIR_OFF	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
49.909	0.268	58202	PRACTICE_ORIENT	n/a	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
50.177	0.582	58470	PRACTICE_ORIENT_OFF	n/a	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
50.759	4.018	59052	PRACTICE_PAIR	n/a	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
54.777	1.017	63070	PRACTICE_PAIR_OFF	n/a	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
55.794	0.266	64087	PRACTICE_ORIENT	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
56.06	0.55	64353	PRACTICE_ORIENT_OFF	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
56.61	4.018	64903	PRACTICE_PAIR	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
60.628	1.017	68920	PRACTICE_PAIR_OFF	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
61.645	0.266	69937	PRACTICE_ORIENT	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
61.911	0.701	70203	PRACTICE_ORIENT_OFF	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
62.612	4.017	70904	PRACTICE_PAIR	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
66.629	1.017	74921	PRACTICE_PAIR_OFF	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
67.646	0.266	75938	PRACTICE_ORIENT	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
67.912	0.717	76204	PRACTICE_ORIENT_OFF	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
68.629	4.018	76921	PRACTICE_PAIR	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
72.647	1.017	80939	PRACTICE_PAIR_OFF	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
73.664	0.266	81956	PRACTICE_ORIENT	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
73.93	0.633	82222	PRACTICE_ORIENT_OFF	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
74.563	4.001	82855	PRACTICE_PAIR	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
78.564	1.0	86855	PRACTICE_PAIR_OFF	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
79.564	0.0	87855	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
79.564	0.0	87855	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
79.564	0.017	87855	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	2	R1297T
79.581	4.719	87872	PROB	4687	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 6, 1]	16	PAL1	2	R1297T
84.3	6.25	92591	PROB	6223	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 3, 3]	14	PAL1	2	R1297T
90.55	13.501	98841	PROB	13501	-999	-999	n/a	n/a	n/a	n/a	-1	[1, 7, 5]	13	PAL1	2	R1297T
104.051	0.018	112341	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	2	R1297T
104.069	0.001	112359	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
104.07	0.016	112360	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
104.086	0.267	112376	PRACTICE_RETRIEVAL_ORIENT	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
104.353	0.733	112643	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
105.086	0.0	113376	PRACTICE_PROBE	n/a	3	1	RING	n/a	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
105.086	4.017	113376	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
109.103	0.948	117392	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
110.051	0.052	118340	REC_EVENT	4965	3	1	RING	<>	RING	COTTON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
110.103	0.017	118392	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
110.12	0.268	118409	PRACTICE_RETRIEVAL_ORIENT	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
110.388	0.716	118677	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
111.104	0.0	119393	REC_EVENT	0	6	2	WAGON	<>	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
111.104	0.0	119393	REC_START	n/a	6	-999	n/a	PASS	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
111.104	1.169	119393	PRACTICE_PROBE	n/a	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
112.273	1.478	120562	REC_EVENT	1169	6	2	WAGON	<>	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
113.751	1.37	122040	REC_EVENT	2647	6	2	WAGON	PASS	WAGON	TONGUE	-1	[0, 0, 0]	-999	PAL1	2	R1297T
115.121	1.0	123410	PROBE_OFF	n/a	6	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
116.121	0.017	124410	REC_END	n/a	6	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
116.138	0.268	124427	PRACTICE_RETRIEVAL_ORIENT	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
116.406	0.682	124695	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
117.088	0.001	125377	PRACTICE_PROBE	n/a	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
117.089	1.773	125378	REC_START	n/a	5	-999	n/a	PASS	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
118.862	2.243	127151	REC_EVENT	1773	5	3	BEAM	PASS	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	2	R1297T
121.105	1.0	129394	PROBE_OFF	n/a	5	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
122.105	0.017	130394	REC_END	n/a	5	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
122.122	0.268	130411	PRACTICE_RETRIEVAL_ORIENT	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
122.39	0.549	130679	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
122.939	0.001	131228	PRACTICE_PROBE	n/a	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
122.94	1.031	131229	REC_START	n/a	4	-999	n/a	PASS	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
123.971	2.985	132260	REC_EVENT	1031	4	4	ATTIC	PASS	ATTIC	RHINO	-1	[0, 0, 0]	-999	PAL1	2	R1297T
126.956	1.0	135244	PROBE_OFF	n/a	4	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
127.956	0.017	136244	REC_END	n/a	4	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
127.973	0.251	136261	PRACTICE_RETRIEVAL_ORIENT	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
128.224	0.666	136512	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
128.89	0.001	137178	PRACTICE_PROBE	n/a	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
128.891	2.901	137179	REC_START	n/a	1	-999	n/a	PASS	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
131.792	1.116	140080	REC_EVENT	2901	1	5	IRON	PASS	FLOOD	IRON	-1	[0, 0, 0]	-999	PAL1	2	R1297T
132.908	1.0	141196	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
133.908	0.016	142196	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
133.924	0.268	142212	PRACTICE_RETRIEVAL_ORIENT	n/a	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
134.192	0.649	142480	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	4	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
134.841	0.001	143129	PRACTICE_PROBE	n/a	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
134.842	4.017	143130	REC_START	n/a	2	-999	n/a	PASS	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
138.859	0.157	147147	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
139.016	0.843	147304	REC_EVENT	4174	2	6	CHEST	PASS	CAMEL	CHEST	-1	[0, 0, 0]	-999	PAL1	2	R1297T
139.859	0.011	148147	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
139.87	19.443	148158	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	2	R1297T
159.313	10.928	167599	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
170.241	0.008	178527	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
170.249	0.265	178535	STUDY_ORIENT	n/a	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
170.514	0.55	178800	STUDY_ORIENT_OFF	n/a	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
171.064	4.018	179350	STUDY_PAIR	n/a	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
175.082	1.017	183367	PAIR_OFF	n/a	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
176.099	0.267	184384	STUDY_ORIENT	n/a	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
176.366	0.583	184651	STUDY_ORIENT_OFF	n/a	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
176.949	4.017	185234	STUDY_PAIR	n/a	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
180.966	1.017	189251	PAIR_OFF	n/a	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
181.983	0.268	190268	STUDY_ORIENT	n/a	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
182.251	0.766	190536	STUDY_ORIENT_OFF	n/a	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
183.017	4.017	191302	STUDY_PAIR	n/a	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
187.034	1.017	195319	PAIR_OFF	n/a	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
188.051	0.267	196336	STUDY_ORIENT	n/a	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
188.318	0.733	196603	STUDY_ORIENT_OFF	n/a	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
189.051	4.017	197336	STUDY_PAIR	n/a	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
193.068	1.017	201352	PAIR_OFF	n/a	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
194.085	0.268	202369	STUDY_ORIENT	n/a	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
194.353	0.682	202637	STUDY_ORIENT_OFF	n/a	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
195.035	4.001	203319	STUDY_PAIR	n/a	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
199.036	1.017	207320	PAIR_OFF	n/a	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
200.053	0.268	208337	STUDY_ORIENT	n/a	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
200.321	0.549	208605	STUDY_ORIENT_OFF	n/a	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
200.87	4.017	209154	STUDY_PAIR	n/a	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
204.887	1.0	213171	PAIR_OFF	n/a	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
205.887	0.0	214171	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
205.887	0.0	214171	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
205.887	0.017	214171	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	2	R1297T
205.904	11.185	214188	PROB	11155	-999	-999	n/a	n/a	n/a	n/a	1	[9, 6, 8]	23	PAL1	2	R1297T
217.089	3.135	225372	PROB	3099	-999	-999	n/a	n/a	n/a	n/a	1	[4, 6, 6]	14	PAL1	2	R1297T
220.224	5.051	228507	PROB	5020	-999	-999	n/a	n/a	n/a	n/a	1	[9, 3, 6]	18	PAL1	2	R1297T
225.275	3.456	233557	PROB	3456	-999	-999	n/a	n/a	n/a	n/a	1	[3, 1, 5]	9	PAL1	2	R1297T
228.731	0.011	237013	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	2	R1297T
228.742	0.0	237024	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
228.742	0.016	237024	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
228.758	0.267	237040	TEST_ORIENT	n/a	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
229.025	0.583	237307	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
229.608	0.002	237890	TEST_PROBE	n/a	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
229.61	1.483	237892	REC_START	n/a	3	-999	n/a	DRUM	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
231.093	2.533	239375	REC_EVENT	1483	3	1	FLOOR	DRUM	DRUM	FLOOR	1	[0, 0, 0]	-999	PAL1	2	R1297T
233.626	1.0	241908	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
234.626	0.017	242908	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
234.643	0.266	242925	TEST_ORIENT	n/a	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
234.909	0.535	243191	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
235.444	0.0	243726	REC_START	n/a	6	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
235.444	4.017	243726	TEST_PROBE	n/a	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
239.461	0.808	247743	PROBE_OFF	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
240.269	0.192	248551	REC_EVENT	4825	6	2	SPEAR	PASS	CORD	SPEAR	1	[0, 0, 0]	-999	PAL1	2	R1297T
240.461	0.017	248742	REC_END	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
240.478	0.266	248759	TEST_ORIENT	n/a	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
240.744	0.651	249025	RETRIEVAL_ORIENT_OFF	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
241.395	0.0	249676	TEST_PROBE	n/a	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
241.395	1.585	249676	REC_START	n/a	1	-999	n/a	SEAL	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
242.98	2.432	251261	REC_EVENT	1585	1	3	MAIL	SEAL	MAIL	SEAL	1	[0, 0, 0]	-999	PAL1	2	R1297T
245.412	1.0	253693	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
246.412	0.017	254693	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
246.429	0.266	254710	TEST_ORIENT	n/a	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
246.695	0.534	254976	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
247.229	0.001	255510	TEST_PROBE	n/a	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
247.23	2.843	255511	REC_START	n/a	4	-999	n/a	JEEP	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
250.073	1.174	258354	REC_EVENT	2843	4	4	BAT	JEEP	JEEP	BAT	1	[0, 0, 0]	-999	PAL1	2	R1297T
251.247	1.0	259528	PROBE_OFF	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
252.247	0.017	260528	REC_END	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
252.264	0.265	260545	TEST_ORIENT	n/a	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
252.529	0.651	260810	RETRIEVAL_ORIENT_OFF	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
253.18	0.001	261461	TEST_PROBE	n/a	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
253.181	1.005	261462	REC_START	n/a	5	-999	n/a	SLUSH	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
254.186	3.012	262467	REC_EVENT	1005	5	5	LIP	SLUSH	SLUSH	LIP	1	[0, 0, 0]	-999	PAL1	2	R1297T
257.198	1.0	265478	PROBE_OFF	n/a	5	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
258.198	0.016	266478	REC_END	n/a	5	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
258.214	0.267	266494	TEST_ORIENT	n/a	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
258.481	0.734	266761	RETRIEVAL_ORIENT_OFF	n/a	5	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
259.215	0.0	267495	TEST_PROBE	n/a	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
259.215	4.017	267495	REC_START	n/a	2	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
263.232	0.197	271512	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
263.429	0.803	271709	REC_EVENT	4214	2	6	TRUCK	PASS	LEAF	TRUCK	1	[0, 0, 0]	-999	PAL1	2	R1297T
264.232	0.003	272512	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
264.235	4.814	272515	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1297T
269.049	10.928	277329	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	2	R1297T
279.977	0.007	288256	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	2	R1297T
279.984	0.268	288263	STUDY_ORIENT	n/a	1	5	SHIELD	GLASS	GLASS	SHIELD	2	[0, 0, 0]	-999	PAL1	2	R1297T
280.252	0.599	288531	STUDY_ORIENT_OFF	n/a	1	5	SHIELD	GLASS	GLASS	SHIELD	2	[0, 0, 0]	-999	PAL1	2	R1297T
280.851	4.017	289130	STUDY_PAIR	n/a	1	5	SHIELD	GLASS	GLASS	SHIELD	2	[0, 0, 0]	-999	PAL1	2	R1297T
284.868	1.017	293147	PAIR_OFF	n/a	1	5	SHIELD	GLASS	GLASS	SHIELD	2	[0, 0, 0]	-999	PAL1	2	R1297T
285.885	0.267	294164	STUDY_ORIENT	n/a	2	2	SHARK	GEESE	SHARK	GEESE	2	[0, 0, 0]	-999	PAL1	2	R1297T
286.152	0.617	294431	STUDY_ORIENT_OFF	n/a	2	2	SHARK	GEESE	SHARK	GEESE	2	[0, 0, 0]	-999	PAL1	2	R1297T
286.769	4.017	295048	STUDY_PAIR	n/a	2	2	SHARK	GEESE	SHARK	GEESE	2	[0, 0, 0]	-999	PAL1	2	R1297T
290.786	1.017	299064	PAIR_OFF	n/a	2	2	SHARK	GEESE	SHARK	GEESE	2	[0, 0, 0]	-999	PAL1	2	R1297T
291.803	0.267	300081	STUDY_ORIENT	n/a	3	1	VAN	RAIN	RAIN	VAN	2	[0, 0, 0]	-999	PAL1	2	R1297T
292.07	0.6	300348	STUDY_ORIENT_OFF	n/a	3	1	VAN	RAIN	RAIN	VAN	2	[0, 0, 0]	-999	PAL1	2	R1297T
292.67	4.017	300948	STUDY_PAIR	n/a	3	1	VAN	RAIN	RAIN	VAN	2	[0, 0, 0]	-999	PAL1	2	R1297T
296.687	1.017	304965	PAIR_OFF	n/a	3	1	VAN	RAIN	RAIN	VAN	2	[0, 0, 0]	-999	PAL1	2	R1297T
297.704	0.267	305982	STUDY_ORIENT	n/a	4	6	JET	HOOF	HOOF	JET	2	[0, 0, 0]	-999	PAL1	2	R1297T
297.971	0.667	306249	STUDY_ORIENT_OFF	n/a	4	6	JET	HOOF	HOOF	JET	2	[0, 0, 0]	-999	PAL1	2	R1297T
298.638	4.017	306916	STUDY_PAIR	n/a	4	6	JET	HOOF	HOOF	JET	2	[0, 0, 0]	-999	PAL1	2	R1297T
302.655	1.017	310933	PAIR_OFF	n/a	4	6	JET	HOOF	HOOF	JET	2	[0, 0, 0]	-999	PAL1	2	R1297T
303.672	0.266	311950	STUDY_ORIENT	n/a	5	3	FARM	LAWN	FARM	LAWN	2	[0, 0, 0]	-999	PAL1	2	R1297T
303.938	0.634	312216	STUDY_ORIENT_OFF	n/a	5	3	FARM	LAWN	FARM	LAWN	2	[0, 0, 0]	-999	PAL1	2	R1297T
304.572	4.017	312850	STUDY_PAIR	n/a	5	3	FARM	LAWN	FARM	LAWN	2	[0, 0, 0]	-999	PAL1	2	R1297T
