onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	72.763	39797	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	2	R1002P
72.763	1.016	76176	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	2	R1002P
73.779	4.469	76684	PROB	4434	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[2, 8, 5]	15	PAL1	2	R1002P
78.248	5.967	78919	PROB	5933	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 8, 6]	21	PAL1	2	R1002P
84.215	3.068	81902	PROB	3038	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 1, 2]	12	PAL1	2	R1002P
87.283	15.738	83436	PROB	15738	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 7, 7]	22	PAL1	2	R1002P
103.021	53.879	91305	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	2	R1002P
156.9	10.448	118243	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
167.348	0.8	123466	STUDY_ORIENT	n/a	n/a	1	1	SAIL	ROSE	SAIL	ROSE	1	[0, 0, 0]	-999	PAL1	2	R1002P
168.148	5.034	123866	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	1	SAIL	ROSE	SAIL	ROSE	1	[0, 0, 0]	-999	PAL1	2	R1002P
173.182	0.95	126383	STUDY_ORIENT	n/a	n/a	2	6	TEA	PASS	TEA	CROW	1	[0, 0, 0]	-999	PAL1	2	R1002P
174.132	5.018	126858	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	6	TEA	PASS	TEA	CROW	1	[0, 0, 0]	-999	PAL1	2	R1002P
179.15	1.017	129367	STUDY_ORIENT	n/a	n/a	3	3	YARD	PASS	TOAST	YARD	1	[0, 0, 0]	-999	PAL1	2	R1002P
180.167	5.034	129875	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	3	YARD	PASS	TOAST	YARD	1	[0, 0, 0]	-999	PAL1	2	R1002P
185.201	0.934	132392	STUDY_ORIENT	n/a	n/a	4	4	SLEEVE	PANTS	LEG	SLEEVE	1	[0, 0, 0]	-999	PAL1	2	R1002P
186.135	5.034	132859	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	4	4	SLEEVE	PANTS	LEG	SLEEVE	1	[0, 0, 0]	-999	PAL1	2	R1002P
191.169	0.834	135376	STUDY_ORIENT	n/a	n/a	5	5	PEAR	PIE	PIE	PEAR	1	[0, 0, 0]	-999	PAL1	2	R1002P
192.003	5.034	135793	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	5	5	PEAR	PIE	PIE	PEAR	1	[0, 0, 0]	-999	PAL1	2	R1002P
197.037	0.832	138310	STUDY_ORIENT	n/a	n/a	6	2	DOG	PASS	BLUSH	DOG	1	[0, 0, 0]	-999	PAL1	2	R1002P
197.869	4.001	138726	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	6	2	DOG	PASS	BLUSH	DOG	1	[0, 0, 0]	-999	PAL1	2	R1002P
201.87	1.0	140726	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	2	R1002P
202.87	0.017	141226	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
202.887	6.502	141235	PROB	6470	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[3, 5, 2]	10	PAL1	2	R1002P
209.389	5.467	144486	PROB	5439	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[8, 6, 2]	16	PAL1	2	R1002P
214.856	6.001	147219	PROB	5972	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[2, 4, 7]	15	PAL1	2	R1002P
220.857	3.604	150219	PROB	3604	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[5, 1, 9]	15	PAL1	2	R1002P
224.461	0.015	152021	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	2	R1002P
224.476	0.0	152029	MATH_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
224.476	0.016	152029	TEST_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
224.492	0.8	152037	TEST_ORIENT	n/a	n/a	1	1	SAIL	ROSE	SAIL	ROSE	1	[0, 0, 0]	-999	PAL1	2	R1002P
225.292	0.001	152437	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	1	1	SAIL	ROSE	SAIL	ROSE	1	[0, 0, 0]	-999	PAL1	2	R1002P
225.293	3.55	152437	REC_START	n/a	n/a	1	-999	n/a	ROSE	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
228.843	1.458	154212	REC_EVENT	3550	n/a	1	1	SAIL	ROSE	SAIL	ROSE	1	[0, 0, 0]	-999	PAL1	2	R1002P
230.301	0.009	154941	REC_END	n/a	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
230.31	0.95	154946	TEST_ORIENT	n/a	n/a	6	2	DOG	PASS	BLUSH	DOG	1	[0, 0, 0]	-999	PAL1	2	R1002P
231.26	0.001	155421	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	6	2	DOG	PASS	BLUSH	DOG	1	[0, 0, 0]	-999	PAL1	2	R1002P
231.261	2.236	155421	REC_START	n/a	n/a	6	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
233.497	2.764	156539	REC_EVENT	2236	n/a	6	2	DOG	PASS	BLUSH	DOG	1	[0, 0, 0]	-999	PAL1	2	R1002P
236.261	0.017	157921	REC_END	n/a	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
236.278	0.817	157929	TEST_ORIENT	n/a	n/a	3	3	YARD	PASS	TOAST	YARD	1	[0, 0, 0]	-999	PAL1	2	R1002P
237.095	0.0	158338	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	3	3	YARD	PASS	TOAST	YARD	1	[0, 0, 0]	-999	PAL1	2	R1002P
237.095	2.776	158338	REC_START	n/a	n/a	3	-999	n/a	PASS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
239.871	2.241	159726	REC_EVENT	2776	n/a	3	3	YARD	PASS	TOAST	YARD	1	[0, 0, 0]	-999	PAL1	2	R1002P
242.112	0.017	160846	REC_END	n/a	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
242.129	1.017	160855	TEST_ORIENT	n/a	n/a	4	4	SLEEVE	PANTS	LEG	SLEEVE	1	[0, 0, 0]	-999	PAL1	2	R1002P
243.146	0.0	161363	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	4	4	SLEEVE	PANTS	LEG	SLEEVE	1	[0, 0, 0]	-999	PAL1	2	R1002P
243.146	3.57	161363	REC_START	n/a	n/a	4	-999	n/a	PANTS	n/a	n/a	1	[0, 0, 0]	-999	PAL1	2	R1002P
